"V7","V8","V9","V10","MID","Q1.1","Q1.2_1_TEXT","Q1.2_2_TEXT","Q2.1","Q2.2.1_1","Q2.2.1_2","Q2.2.1_3","Q2.2.1_4","Q2.2.1_5","Q2.2.1_6","Q2.2.1_7","Q2.2.1_8","Q2.2.1_9","Q2.2.1_10","Q2.2.1_11","Q2.2.1_12","Q2.2.1_13","Q2.2.1_14","Q2.3_1","Q2.3_2","Q2.3_3","Q2.3_4","Q2.4","Q2.5","Q2.6_1_TEXT","Q2.6_2_TEXT","Q2.7_1","Q2.7_2","Q2.7_3","Q2.7_4","Q3.1","Q3.2","Q3.3_1","Q3.3_2","Q3.3_3","Q3.3_4","Q4.1","Q4.2_1","Q4.2_2","Q4.2_4","Q4.2_6","Q4.2_7","Q4.3_2","Q4.3_3","Q4.3_4","Q4.3_7","Q4.3_11","Q4.3_12","Q4.3_13","Q4.3_13_TEXT","Q4.4_1","Q4.4_2","Q4.4_3","Q4.4_4","Q5.1_1","Q5.1_5","Q5.2_1","Q5.2_2","Q5.2_3","Q5.2_4","Q6.1","Q6.2_1","Q6.2_2","Q6.2_3","Q6.2_4","Q7.1_2","Q7.1_3","Q7.2_1","Q7.2_2","Q7.2_3","Q7.2_4","Q8.1","Q8.2","Q8.3","Q8.4","Q8.4_TEXT","Q8.5","Q8.6","Q8.7_1","Q8.7_2","Q8.7_3","Q8.7_4","Q9.1","Q9.2_1","Q9.2_2","Q9.2_3","Q9.2_4","Q9.3","Q9.4_1","Q9.4_2","Q9.4_3","Q9.4_4","DO.Q.Q5.1","DO.Q.Q4.2","DO.Q.Q7.1","DO.Q.Q2.2","DO.Q.Q4.3","X"
0,"2016-06-23 12:43:36","2016-06-23 12:48:23",1,"bb8a474dd0ded3321475e9c6daec64aa","Yes, I agree to participate in this study.","bb8a474dd0ded3321475e9c6daec64aa","bb8a474dd0ded3321475e9c6daec64aa",1,"4 or more times per day",NA,"1-6 times per week","1-3 times per day","less than 1 time per week","4 or more times per day","1-3 times per day","1-3 times per day","4 or more times per day","4 or more times per day","1-6 times per week","4 or more times per day","never","4 or more times per day",1,2,3,4,"Every other day","No",NA,NA,1,2,3,4,"Somewhat increase","Somewhat increase",1,2,3,4,1,"Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Probably yes","Maybe",1,2,3,4,3,1,2,3,4,"Somewhat Easy","Somewhat Easy",1,2,3,4,1,"Texas","Female","University-level education, with professional degree (e.g. Law, Medicine, ...)",NA,1984,"$50,001 - $60,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","1|7|6|2|4","2|3","13|5|3|9|10|12|6|8|14|1|11|2|7|4","3|12|2|11|7|4|13",NA
0,"2016-06-23 12:45:20","2016-06-23 12:48:24",1,"e9f871777eb0a376da95ee9c832935da","Yes, I agree to participate in this study.","e9f871777eb0a376da95ee9c832935da","e9f871777eb0a376da95ee9c832935da",1,"1-6 times per week","1-6 times per week","less than 1 time per week","never","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","less than 1 time per week","never","1-6 times per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Somewhat increase","Somewhat Decrease",1,2,3,4,1,"Neither agree nor disagree","Disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,5,1,2,3,4,"Very Difficult","Difficult",1,2,3,4,1,"Georgia","female","Secondary/high school",NA,1983,"$40,001 - $50,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","7|4|1|2|6","3|2","11|14|8|2|10|7|4|9|12|3|5|6|1|13","4|3|7|12|11|2|13",NA
0,"2016-06-23 12:46:00","2016-06-23 12:48:27",1,"a04d3cb8ed494591820bfd4c91201d48","Yes, I agree to participate in this study.","a04d3cb8ed494591820bfd4c91201d48","a04d3cb8ed494591820bfd4c91201d48",1,"1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-6 times per week","never","never","1-3 times per day","1-3 times per day","less than 1 time per week","never","never","less than 1 time per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Neither agree nor disagree","Strongly disagree","Agree","Neither agree nor disagree","Neither agree nor disagree","Price of the product",NA,NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,5,1,2,3,4,"Very Difficult","Very Difficult",1,2,3,4,1,"North Carolina","male","University-level education, with professional degree (e.g. Law, Medicine, ...)",NA,1986,"$20,001 - $30,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","6|4|7|2|1","3|2","10|2|1|5|14|9|11|4|8|12|3|13|6|7","7|11|2|12|3|4|13",NA
0,"2016-06-23 12:46:08","2016-06-23 12:48:47",1,"a1186fb91e3baf07141cd35af8f1f793","Yes, I agree to participate in this study.","a1186fb91e3baf07141cd35af8f1f793","a1186fb91e3baf07141cd35af8f1f793",1,"1-6 times per week","less than 1 time per week","1-6 times per week","1-6 times per week","never","1-6 times per week","never","1-6 times per week","1-3 times per day","1-3 times per day","1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week",1,2,3,4,"Every other day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Agree","Disagree","Agree","Somewhat agree","Agree",NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,1,2,3,4,"Probably yes","Probably not",1,2,3,4,9,1,2,3,4,"Somewhat Difficult","Somewhat Easy",1,2,3,4,1,"Pennsylvania","Male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1977,"$80,001 - $90,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","6|4|2|1|7","3|2","8|2|7|9|1|5|12|4|3|14|6|11|13|10","11|7|12|2|4|3|13",NA
0,"2016-06-23 12:45:17","2016-06-23 12:48:49",1,"7a5cffd98115e61d6bb44b8cc2e9b1a7","Yes, I agree to participate in this study.","7a5cffd98115e61d6bb44b8cc2e9b1a7","7a5cffd98115e61d6bb44b8cc2e9b1a7",1,"less than 1 time per week","never","never","1-6 times per week","never","never","never","less than 1 time per week","1-3 times per day","4 or more times per day","1-6 times per week","1-3 times per day","1-6 times per week","1-6 times per week",1,2,3,4,"Less than once a week","Yes","01/2010","02/2015",1,2,3,4,"Maintain current levels","Greatly decrease",1,2,3,4,1,"Strongly agree","Strongly disagree","Strongly agree","Disagree","Strongly agree",NA,NA,NA,"Whether the animals had a good standard of living",NA,"The environmental impacts of the product",NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,10,1,2,3,4,"Very Easy","Very Easy",1,2,3,4,1,"Nevada","female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1985,"$30,001 - $40,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","2|4|1|7|6","3|2","4|10|3|13|2|1|8|12|6|14|11|9|5|7","7|2|4|12|3|11|13",NA
0,"2016-06-23 12:45:43","2016-06-23 12:48:55",1,"2b1a98b5cdee83a8a948ed86c424b9ee","Yes, I agree to participate in this study.","2b1a98b5cdee83a8a948ed86c424b9ee","2b1a98b5cdee83a8a948ed86c424b9ee",1,"1-6 times per week","1-3 times per day","less than 1 time per week","never","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-3 times per day","less than 1 time per week","less than 1 time per week","never","1-6 times per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Somewhat Decrease",1,2,3,4,1,"Strongly agree","Strongly disagree","Strongly agree","Somewhat agree","Strongly agree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Definitely not","Probably yes",1,2,3,4,8,1,2,3,4,"Very Difficult","Somewhat Easy",1,2,3,4,1,"Florida","Female","Secondary/high school",NA,1994,"$10,001 - $20,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","1|7|2|6|4","3|2","12|2|7|10|14|3|13|9|11|5|1|6|8|4","4|3|7|12|11|2|13",NA
0,"2016-06-23 12:44:41","2016-06-23 12:49:01",1,"5ea55f040083951330b4421e35e7f224","Yes, I agree to participate in this study.","5ea55f040083951330b4421e35e7f224","5ea55f040083951330b4421e35e7f224",1,"1-3 times per day","1-3 times per day","less than 1 time per week","1-6 times per week","less than 1 time per week","1-6 times per week","never","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","never","less than 1 time per week",1,2,3,4,"Every other day","No",NA,NA,1,2,3,4,"Maintain current levels","Somewhat Decrease",1,2,3,4,1,"Somewhat agree","Disagree","Strongly agree","Somewhat disagree","Strongly agree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,8,1,2,3,4,"Somewhat Easy","Easy",1,2,3,4,1,"Virginia","female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1960,"$10,001 - $20,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","7|2|1|6|4","3|2","9|10|5|14|1|2|3|13|7|6|4|11|12|8","12|3|11|4|7|2|13",NA
0,"2016-06-23 12:46:03","2016-06-23 12:49:04",1,"44a24e802a24668609b2b158c3fccf3b","Yes, I agree to participate in this study.","44a24e802a24668609b2b158c3fccf3b","44a24e802a24668609b2b158c3fccf3b",1,"1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","1-3 times per day","1-3 times per day","less than 1 time per week","1-6 times per week","1-3 times per day","1-6 times per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Disagree","Disagree",NA,"Nutritional content of the product",NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,1,2,3,4,"Probably not","Maybe",1,2,3,4,5,1,2,3,4,"Somewhat Difficult","Somewhat Easy",1,2,3,4,1,"South Carolina","31","Some university-level education, without degree",NA,1984,"$40,001 - $50,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","4|1|2|7|6","3|2","13|9|8|10|12|7|2|6|4|5|3|14|11|1","2|3|11|12|4|7|13",NA
0,"2016-06-23 12:44:45","2016-06-23 12:49:06",1,"9ddd0e9532be9f45d06a2e50412f2647","Yes, I agree to participate in this study.","9ddd0e9532be9f45d06a2e50412f2647","9ddd0e9532be9f45d06a2e50412f2647",1,"4 or more times per day","1-6 times per week","1-6 times per week","never","less than 1 time per week","1-6 times per week","never","1-6 times per week","1-3 times per day","1-3 times per day","1-6 times per week","less than 1 time per week","never","4 or more times per day",1,2,3,4,"2-3 Times a Week","Yes","01/2010","06/2010",1,2,3,4,"Increase","Somewhat increase",1,2,3,4,1,"Neither agree nor disagree","Disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree",NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Definitely yes","Probably not",1,2,3,4,8,1,2,3,4,"Difficult","Somewhat Easy",1,2,3,4,1,"Michigan","Female","Some university-level education, without degree",NA,1981,"$20,001 - $30,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","7|2|4|6|1","2|3","14|6|4|1|3|5|8|2|11|10|13|12|9|7","4|2|7|11|12|3|13",NA
0,"2016-06-23 12:45:09","2016-06-23 12:49:14",1,"0edffd33e4fda19d528b90ef1c13553d","Yes, I agree to participate in this study.","0edffd33e4fda19d528b90ef1c13553d","0edffd33e4fda19d528b90ef1c13553d",1,"1-3 times per day","1-3 times per day","1-6 times per week","1-3 times per day","1-6 times per week","1-6 times per week","1-3 times per day","1-6 times per week","1-3 times per day","1-3 times per day","never","less than 1 time per week","never","1-6 times per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Maintain current levels","Maintain current levels",1,2,3,4,1,"Somewhat disagree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Somewhat agree",NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Probably not","Probably yes",1,2,3,4,2,1,2,3,4,"Very Difficult","Somewhat Difficult",1,2,3,4,1,"Pennsylvania","male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1986,"$40,001 - $50,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","7|1|4|2|6","2|3","1|7|6|4|3|10|14|11|2|9|5|8|12|13","4|12|2|7|11|3|13",NA
0,"2016-06-23 12:45:31","2016-06-23 12:49:21",1,"659ee5b10aa374dbc5c6fc5d9676d22b","Yes, I agree to participate in this study.","659ee5b10aa374dbc5c6fc5d9676d22b","659ee5b10aa374dbc5c6fc5d9676d22b",1,"1-3 times per day","less than 1 time per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-3 times per day","1-6 times per week","1-6 times per week","1-3 times per day","less than 1 time per week","1-3 times per day",1,2,3,4,"Less than once a week","No",NA,NA,1,2,3,4,"Increase","Maintain current levels",1,2,3,4,1,"Somewhat agree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Agree",NA,NA,NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,1,2,3,4,"Probably not","Maybe",1,2,3,4,6,1,2,3,4,"Somewhat Difficult","Neutral",1,2,3,4,1,"Massachusetts","male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1982,"$0 - $10,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","4|7|1|6|2","2|3","1|3|6|9|5|11|8|14|2|10|13|4|7|12","2|11|7|4|3|12|13",NA
0,"2016-06-23 12:44:36","2016-06-23 12:49:23",1,"39e76e9f2d26506a68f752cdeedf4859","Yes, I agree to participate in this study.","39e76e9f2d26506a68f752cdeedf4859","39e76e9f2d26506a68f752cdeedf4859",1,"1-6 times per week","1-6 times per week","less than 1 time per week","never","never","less than 1 time per week","never","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","never","1-6 times per week",1,2,3,4,"2-3 Times a Week","No",NA,NA,1,2,3,4,"Greatly increase","Somewhat increase",1,2,3,4,1,"Strongly agree","Disagree","Somewhat agree","Neither agree nor disagree","Agree","Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Probably not","Definitely yes",1,2,3,4,8,1,2,3,4,"Very Difficult","Easy",1,2,3,4,1,"New Mexico","Female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1972,"$70,001 - $80,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","6|4|2|7|1","2|3","5|13|4|7|8|12|10|3|6|9|2|11|1|14","11|2|12|4|3|7|13",NA
0,"2016-06-23 12:45:28","2016-06-23 12:49:39",1,"d1e1cc1ca2c6730e9223e22875362a48","Yes, I agree to participate in this study.","d1e1cc1ca2c6730e9223e22875362a48","d1e1cc1ca2c6730e9223e22875362a48",1,"1-3 times per day","1-6 times per week","never","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","1-6 times per week","1-3 times per day","less than 1 time per week","less than 1 time per week","less than 1 time per week","never","1-3 times per day",1,2,3,4,"2-3 Times a Week","No",NA,NA,1,2,3,4,"Maintain current levels","Somewhat increase",1,2,3,4,1,"Somewhat agree","Disagree","Agree","Neither agree nor disagree","Somewhat disagree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Definitely yes","Probably not",1,2,3,4,10,1,2,3,4,"Very Difficult","Somewhat Difficult",1,2,3,4,1,"Michigan","male","University-level education, with degree (e.g. BA, BSc, ...)",NA,1988,"$30,001 - $40,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","6|7|2|4|1","2|3","3|10|2|4|11|5|8|13|1|9|14|6|7|12","11|12|3|4|2|7|13",NA
0,"2016-06-23 12:46:33","2016-06-23 12:49:53",1,"92f01d89d58c5f019429a7218df800e3","Yes, I agree to participate in this study.","92f01d89d58c5f019429a7218df800e3","92f01d89d58c5f019429a7218df800e3",1,"1-3 times per day","less than 1 time per week","less than 1 time per week","never","1-3 times per day","never","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","never","never","1-3 times per day",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Somewhat disagree","Disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,2,3,4,"Maybe","Probably not",1,2,3,4,6,1,2,3,4,"Difficult","Neutral",1,2,3,4,1,"Pennsylvania","Female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1993,"$40,001 - $50,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","6|2|7|1|4","3|2","1|12|4|6|2|8|14|10|9|5|11|13|3|7","2|12|3|7|11|4|13",NA
0,"2016-06-23 12:46:26","2016-06-23 12:50:14",1,"5ffbb84f8341e6d38b5c31b9fb45d4de","Yes, I agree to participate in this study.","5ffbb84f8341e6d38b5c31b9fb45d4de","5ffbb84f8341e6d38b5c31b9fb45d4de",1,"1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","never","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week",1,2,3,4,"2-3 Times a Week","Yes","02/2015","04/2015",1,2,3,4,"Increase","Maintain current levels",1,2,3,4,1,"Neither agree nor disagree","Disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree",NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Probably not",1,2,3,4,NA,1,2,3,4,"Somewhat Difficult","Somewhat Easy",1,2,3,4,1,"Oregon","Female","Secondary/high school",NA,1989,"$40,001 - $50,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","6|7|1|2|4","3|2","6|4|2|7|5|3|13|11|1|10|8|12|14|9","11|4|7|12|3|2|13",NA
0,"2016-06-23 12:45:44","2016-06-23 12:50:20",1,"43db6e1409928d751cb89208e590e3b1","Yes, I agree to participate in this study.","43db6e1409928d751cb89208e590e3b1","43db6e1409928d751cb89208e590e3b1",1,"1-3 times per day","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","never","never","1-3 times per day","1-6 times per week","less than 1 time per week","1-6 times per week","never","1-6 times per week",1,2,3,4,"Every other day","No",NA,NA,1,2,3,4,"Somewhat increase","Somewhat Decrease",1,2,3,4,1,"Strongly disagree","Neither agree nor disagree","Strongly disagree","Somewhat agree","Somewhat agree",NA,NA,"Whether the product is antibiotic and/or hormone free",NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Maybe","Probably yes",1,2,3,4,6,1,2,3,4,"Very Difficult","Somewhat Difficult",1,2,3,4,1,"Pennsylvania","Female","Secondary/high school",NA,1964,"$50,001 - $60,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","1|2|7|4|6","2|3","5|8|11|10|6|3|2|13|14|12|7|1|9|4","12|2|11|4|7|3|13",NA
0,"2016-06-23 12:48:08","2016-06-23 12:50:21",1,"cc11f4740f2b7cd53aff3bed4c9fe73e","Yes, I agree to participate in this study.","cc11f4740f2b7cd53aff3bed4c9fe73e","cc11f4740f2b7cd53aff3bed4c9fe73e",1,"1-3 times per day","1-3 times per day","1-6 times per week","less than 1 time per week","1-6 times per week","1-3 times per day","less than 1 time per week","1-6 times per week","4 or more times per day","4 or more times per day","4 or more times per day","never","less than 1 time per week","1-6 times per week",1,2,3,4,"Every day","No",NA,NA,1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,2,3,4,"Probably yes","Probably yes",1,2,3,4,5,1,2,3,4,"Neutral","Somewhat Easy",1,2,3,4,1,"Arizona","male","University-level education, with professional degree (e.g. Law, Medicine, ...)",NA,1989,"$60,001 - $70,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","2|6|4|1|7","2|3","3|8|7|12|9|6|14|5|2|13|11|1|10|4","3|4|2|11|7|12|13",NA
0,"2016-06-23 12:43:29","2016-06-23 12:50:29",1,"b188b859b75b5085360912e2abd157ba","Yes, I agree to participate in this study.","b188b859b75b5085360912e2abd157ba","b188b859b75b5085360912e2abd157ba",1,"never","less than 1 time per week","1-6 times per week","less than 1 time per week","1-3 times per day","never","1-6 times per week","4 or more times per day","1-3 times per day","4 or more times per day","4 or more times per day","never","1-3 times per day","1-3 times per day",1,2,3,4,"Once a Week","Yes","03/12/2015","06/052016",1,2,3,4,"Somewhat Decrease","Somewhat increase",1,2,3,4,1,"Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Somewhat disagree","Somewhat agree",NA,"Nutritional content of the product",NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,1,2,3,4,"Probably not","Definitely yes",1,2,3,4,3,1,2,3,4,"Easy","Neutral",1,2,3,4,1,"California","27","University-level education, with degree (e.g. BA, BSc, ...)",NA,1987,"$50,001 - $60,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","6|7|1|4|2","3|2","7|3|8|6|5|12|4|10|11|2|14|9|13|1","2|3|4|12|7|11|13",NA
0,"2016-06-23 12:48:01","2016-06-23 12:50:29",1,"47df0515ab3be1515adbed56b39f74ea","Yes, I agree to participate in this study.","47df0515ab3be1515adbed56b39f74ea","47df0515ab3be1515adbed56b39f74ea",1,"less than 1 time per week","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","less than 1 time per week","less than 1 time per week","less than 1 time per week","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","1-3 times per day",1,2,3,4,"Every other day","No",NA,NA,1,2,3,4,"Increase","Somewhat Decrease",1,2,3,4,1,"Strongly agree","Disagree","Somewhat agree","Agree","Strongly agree",NA,"Nutritional content of the product",NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,9,1,2,3,4,"Somewhat Difficult","Somewhat Easy",1,2,3,4,1,"Oregon","Male","Some university-level education, without degree",NA,1984,"$20,001 - $30,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","4|2|6|7|1","2|3","6|4|1|7|5|13|2|11|9|12|3|10|14|8","12|3|7|11|4|2|13",NA
0,"2016-06-23 12:46:26","2016-06-23 12:50:35",1,"9cc8c3a6b578629a7722cb6c9145fc37","Yes, I agree to participate in this study.","9cc8c3a6b578629a7722cb6c9145fc37","9cc8c3a6b578629a7722cb6c9145fc37",1,"1-3 times per day","1-6 times per week","less than 1 time per week","less than 1 time per week","1-6 times per week","1-6 times per week","1-6 times per week","1-6 times per week","1-3 times per day","1-6 times per week","less than 1 time per week","1-6 times per week","never","1-3 times per day",1,2,3,4,"Every other day","No",NA,NA,1,2,3,4,"Somewhat increase","Somewhat Decrease",1,2,3,4,1,"Agree","Strongly disagree","Agree","Agree","Somewhat agree","Price of the product",NA,NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,1,2,3,4,"Definitely yes","Definitely not",1,2,3,4,7,1,2,3,4,"Difficult","Somewhat Easy",1,2,3,4,1,"Ohio","Male","Secondary/high school",NA,1978,"$0 - $10,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"1|5","2|6|7|1|4","3|2","4|1|2|8|7|9|5|13|10|3|6|11|14|12","11|7|4|12|2|3|13",NA
0,"2016-06-23 12:45:55","2016-06-23 12:50:38",1,"22c75f2a16f6649d533d5693204fc3a9","Yes, I agree to participate in this study.","22c75f2a16f6649d533d5693204fc3a9","22c75f2a16f6649d533d5693204fc3a9",1,"1-3 times per day","less than 1 time per week","less than 1 time per week","never","less than 1 time per week","1-6 times per week","never","1-6 times per week","1-6 times per week","less than 1 time per week","1-6 times per week","less than 1 time per week","never","1-6 times per week",1,2,3,4,"Every other day","Yes","04/2012","06/2012",1,2,3,4,"Somewhat increase","Maintain current levels",1,2,3,4,1,"Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,3,4,"Probably not","Maybe",1,2,3,4,6,1,2,3,4,"Neutral","Easy",1,2,3,4,1,"Wisconsin","female","University-level education, with degree (e.g. BA, BSc, ...)",NA,1980,"$50,001 - $60,000",1,2,3,4,1,1,2,3,4,1,1,2,3,4,"5|1","7|4|1|2|6","2|3","10|14|2|4|12|13|6|7|11|5|8|3|1|9","4|2|11|3|7|12|13",NA
