"approximatePropCompleted","startDate","endDate","finished","MID","mTurkID","mTurkIDrepeat","FFQfreqDairy","FFQfreqChicken","FFQfreqTurkey","FFQfreqFish","FFQfreqPork","FFQfreqBeef","FFQfreqOther","FFQfreqEggs","FFQfreqFruit","FFQfreqVegetables","FFQfreqNuts","FFQfreqBeans","FFQfreqVegMeats","FFQfreqGrains","howOftenEatMeat","intentChangeFruitVeg","intentChangeMeat","ATDpurchContToSuff","ATDstandOfLive","ATDenviron","ATDreduceTrend","ATDhealthier","CONSIDprice","CONSIDnutrition","CONSIDhormones","CONSIDstandLiving","CONSIDtaste","CONSIDenviron","CONSIDother","CONSIDotherText","intellCows","intellPigs","intellChicken","intellFish","intellHumans","intellDogs","intellHorses","mediaConsumed","numDiscussions","feelTherm","goalEliminateMeat","goalReduceMeat","FFQtotalSumMeat"
0.931372549019608,"2016-08-09 11:46:41","2016-08-09 11:56:54",1,"18bb16e96d50d231ac9622e61f6925b5","18bb16e96d50d231ac9622e61f6925b5","18bb16e96d50d231ac9622e61f6925b5",14,3.5,0,1,1,1,1,3.5,3.5,3.5,0,3.5,1,3.5,6,6,4,5,3,6,6,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,7,2,3,7,6,6,0,0,6,2,3,7.5
0.931372549019608,"2016-08-09 11:50:35","2016-08-09 11:56:54",1,"ca27e565873bd7507cc6043cbb0363c1","ca27e565873bd7507cc6043cbb0363c1","ca27e565873bd7507cc6043cbb0363c1",1,1,1,3.5,1,3.5,0,1,1,3.5,3.5,0,14,3.5,3,6,2,5,1,5,3,7,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,2,2,2,2,7,6,5,0,1,1,2,7,10
0.931372549019608,"2016-08-09 11:50:08","2016-08-09 11:56:55",1,"cacf20fbaef82a57bb1893722295cc43","cacf20fbaef82a57bb1893722295cc43","cacf20fbaef82a57bb1893722295cc43",14,3.5,3.5,3.5,3.5,3.5,1,3.5,14,14,1,3.5,1,14,6,4,4,6,5,4,4,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,4,5,3,3,7,6,6,0,0,10,2,3,18.5
0.931372549019608,"2016-08-09 11:53:39","2016-08-09 11:57:26",1,"5423e62e21b3a15f5d898aedb9246e22","5423e62e21b3a15f5d898aedb9246e22","5423e62e21b3a15f5d898aedb9246e22",3.5,0,0,3.5,0,0,0,3.5,28,28,3.5,3.5,1,28,3,4,4,7,1,7,1,7,NA,NA,NA,"Whether the animals had a good standard of living",NA,"The environmental impacts of the product",NA,NA,5,7,5,4,7,7,7,5,0,10,6,7,3.5
0.931372549019608,"2016-08-09 11:53:30","2016-08-09 11:57:30",1,"6fb3161174170497fdfac9b98a78313f","6fb3161174170497fdfac9b98a78313f","6fb3161174170497fdfac9b98a78313f",3.5,3.5,0,3.5,3.5,3.5,3.5,14,14,3.5,14,3.5,0,3.5,6,5,3,5,1,5,5,5,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,6,6,6,6,6,6,6,3,1,9,2,3,17.5
0.931372549019608,"2016-08-09 11:53:45","2016-08-09 11:57:54",1,"6b7e7959df8d6292745664221eb18e63","6b7e7959df8d6292745664221eb18e63","6b7e7959df8d6292745664221eb18e63",14,3.5,3.5,1,3.5,3.5,0,3.5,3.5,14,3.5,0,1,3.5,6,7,3,3,2,4,5,2,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,3,6,4,2,6,6,7,0,0,5,2,4,15
0.931372549019608,"2016-08-09 11:56:12","2016-08-09 11:58:07",1,"196b87d27c3222b7437d1693d6c091d4","196b87d27c3222b7437d1693d6c091d4","196b87d27c3222b7437d1693d6c091d4",3.5,3.5,3.5,3.5,3.5,3.5,0,1,3.5,3.5,3.5,3.5,3.5,3.5,6,5,4,4,4,4,4,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,3,3,3,3,7,5,5,0,0,6,4,4,17.5
0.931372549019608,"2016-08-09 11:55:20","2016-08-09 11:58:09",1,"3c131430355e27746807b2c7f0a069aa","3c131430355e27746807b2c7f0a069aa","3c131430355e27746807b2c7f0a069aa",1,3.5,3.5,1,1,1,1,1,3.5,14,14,14,1,1,5,5,3,5,2,6,4,4,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,2,4,2,2,5,5,5,4,1,6,1,5,11
0.931372549019608,"2016-08-09 11:55:35","2016-08-09 11:58:13",1,"61397297bcb28c2c87d7075fe9eac726","61397297bcb28c2c87d7075fe9eac726","61397297bcb28c2c87d7075fe9eac726",14,3.5,1,0,3.5,3.5,0,14,3.5,14,3.5,14,1,14,4,7,1,7,1,7,4,7,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,4,7,4,4,7,7,4,1,1,5,4,7,11.5
0.931372549019608,"2016-08-09 11:54:13","2016-08-09 11:58:14",1,"8e96a53361552c3f99ad159da6e9fc49","8e96a53361552c3f99ad159da6e9fc49","8e96a53361552c3f99ad159da6e9fc49",14,14,0,3.5,3.5,14,0,0,14,14,3.5,3.5,0,14,6,7,5,4,4,4,3,5,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,4,4,4,4,4,4,4,0,0,5,1,1,35
0.931372549019608,"2016-08-09 11:52:00","2016-08-09 11:58:35",1,"99225708b70cd5b7acc0f416955c9f65","99225708b70cd5b7acc0f416955c9f65","99225708b70cd5b7acc0f416955c9f65",28,14,14,3.5,1,28,3.5,28,14,14,3.5,28,3.5,14,4,6,7,7,6,3,5,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,2,3,2,7,6,5,2,2,7,5,4,64
0.931372549019608,"2016-08-09 11:54:58","2016-08-09 11:58:37",1,"193d43d6acc02fbcc300977f6c1e16c1","193d43d6acc02fbcc300977f6c1e16c1","193d43d6acc02fbcc300977f6c1e16c1",3.5,3.5,3.5,3.5,3.5,3.5,1,3.5,3.5,3.5,3.5,1,0,3.5,6,4,4,4,4,3,1,1,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,4,5,5,4,7,6,6,0,0,5,1,2,18.5
0.931372549019608,"2016-08-09 11:54:00","2016-08-09 11:58:44",1,"2c9ced21ccc4bd451659b48df293ecb7","2c9ced21ccc4bd451659b48df293ecb7","2c9ced21ccc4bd451659b48df293ecb7",0,3.5,1,3.5,1,0,0,14,14,14,14,1,3.5,28,5,6,3,4,4,3,6,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,7,2,3,7,7,6,5,3,9,2,5,9
0.931372549019608,"2016-08-09 11:54:32","2016-08-09 11:58:45",1,"0b3096d7aa54ef108a003aba59a082b6","0b3096d7aa54ef108a003aba59a082b6","0b3096d7aa54ef108a003aba59a082b6",14,3.5,14,3.5,1,14,0,14,14,3.5,3.5,1,1,3.5,6,4,4,2,6,2,5,2,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,1,0,6,3,4,36
0.931372549019608,"2016-08-09 11:54:47","2016-08-09 11:58:58",1,"20e9ff477fede7c02aa29f561bb494d6","20e9ff477fede7c02aa29f561bb494d6","20e9ff477fede7c02aa29f561bb494d6",3.5,3.5,1,3.5,1,1,1,3.5,14,14,3.5,1,0,3.5,6,4,4,5,3,5,5,4,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,6,5,5,6,6,6,0,2,5,4,4,11
0.931372549019608,"2016-08-09 11:55:49","2016-08-09 11:59:03",1,"ee03de058740e5bf4af2ca973a61466a","ee03de058740e5bf4af2ca973a61466a","ee03de058740e5bf4af2ca973a61466a",3.5,3.5,1,1,1,1,3.5,3.5,1,1,0,1,0,3.5,6,5,4,2,5,2,3,1,NA,NA,NA,"Whether the animals had a good standard of living","How the product tastes",NA,NA,NA,6,6,5,3,7,6,6,2,1,6,1,2,11
0.931372549019608,"2016-08-09 11:49:15","2016-08-09 11:59:06",1,"5eb029620c609f6c0f0402ba1e558bff","5eb029620c609f6c0f0402ba1e558bff","5eb029620c609f6c0f0402ba1e558bff",14,14,3.5,14,0,1,14,14,14,14,14,14,14,28,3,1,2,4,5,5,3,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,4,3,5,5,6,5,5,5,5,6,1,6,46.5
0.931372549019608,"2016-08-09 11:55:40","2016-08-09 11:59:08",1,"2e55f3ecba45ce7e2ccb9044158c46f2","2e55f3ecba45ce7e2ccb9044158c46f2","2e55f3ecba45ce7e2ccb9044158c46f2",14,3.5,1,0,1,3.5,1,3.5,3.5,3.5,3.5,1,0,14,6,5,3,7,1,7,5,5,NA,NA,NA,"Whether the animals had a good standard of living",NA,"The environmental impacts of the product",NA,NA,3,6,3,3,6,6,6,3,1,6,1,5,10
0.931372549019608,"2016-08-09 11:55:41","2016-08-09 11:59:09",1,"3647783e9bf9728ead325ae44e59d138","3647783e9bf9728ead325ae44e59d138","3647783e9bf9728ead325ae44e59d138",3.5,3.5,3.5,1,3.5,3.5,3.5,3.5,3.5,3.5,1,0,1,3.5,6,4,4,2,3,2,3,3,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,3,5,3,1,3,7,5,0,0,4,1,3,18.5
0.931372549019608,"2016-08-09 11:53:32","2016-08-09 11:59:14",1,"964049948562674c11157227878b1b32","964049948562674c11157227878b1b32","964049948562674c11157227878b1b32",14,14,3.5,3.5,1,3.5,0,3.5,14,14,14,3.5,0,3.5,6,6,3,5,6,2,5,5,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,3,2,2,2,7,5,5,1,1,9,2,6,25.5
0.931372549019608,"2016-08-09 11:54:59","2016-08-09 11:59:18",1,"81021bb563c143af88084d10e9915b90","81021bb563c143af88084d10e9915b90","81021bb563c143af88084d10e9915b90",3.5,3.5,0,1,3.5,3.5,0,3.5,1,14,1,3.5,1,14,6,6,4,6,2,6,5,2,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,6,5,5,6,6,6,1,0,6,3,6,11.5
0.931372549019608,"2016-08-09 11:56:07","2016-08-09 11:59:20",1,"0d9e6853ce198ffdfe62df593d2cab95","0d9e6853ce198ffdfe62df593d2cab95","0d9e6853ce198ffdfe62df593d2cab95",14,3.5,1,1,3.5,3.5,0,1,1,3.5,0,1,0,3.5,6,5,4,1,5,4,4,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,1,1,3,7,7,7,0,0,5,1,2,12.5
0.931372549019608,"2016-08-09 11:55:26","2016-08-09 11:59:30",1,"5ea55f040083951330b4421e35e7f224","5ea55f040083951330b4421e35e7f224","5ea55f040083951330b4421e35e7f224",3.5,1,1,1,0,3.5,0,1,3.5,3.5,1,1,0,3.5,6,4,4,5,3,7,3,7,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,3,5,3,2,6,6,5,3,1,10,3,5,6.5
0.931372549019608,"2016-08-09 11:55:30","2016-08-09 11:59:32",1,"8ca57b5be6fb53fc511f9a31aa15c42f","8ca57b5be6fb53fc511f9a31aa15c42f","8ca57b5be6fb53fc511f9a31aa15c42f",3.5,14,3.5,1,0,3.5,1,14,14,3.5,3.5,3.5,0,14,6,4,4,6,2,4,5,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,2,5,1,1,6,5,5,0,0,6,1,3,23
0.931372549019608,"2016-08-09 11:56:31","2016-08-09 11:59:39",1,"b3cbde8f8a401229e5a5691391ede95e","b3cbde8f8a401229e5a5691391ede95e","b3cbde8f8a401229e5a5691391ede95e",28,3.5,0,0,3.5,14,1,1,14,14,3.5,3.5,0,14,6,5,4,1,7,1,1,1,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,2,5,2,2,7,7,6,0,0,2,1,1,22
0.931372549019608,"2016-08-09 11:55:23","2016-08-09 11:59:41",1,"2652a7f977a15768cefdcc498df2b52d","2652a7f977a15768cefdcc498df2b52d","2652a7f977a15768cefdcc498df2b52d",14,3.5,1,3.5,3.5,3.5,1,1,14,14,3.5,1,0,3.5,6,4,4,6,1,6,5,6,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,7,4,1,5,7,7,3,3,9,6,6,16
0.931372549019608,"2016-08-09 11:57:09","2016-08-09 11:59:46",1,"15635d62ed41137c22fd73895d41c1c1","15635d62ed41137c22fd73895d41c1c1","15635d62ed41137c22fd73895d41c1c1",3.5,3.5,3.5,0,1,3.5,0,0,1,3.5,1,3.5,3.5,14,4,5,4,4,4,5,6,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,0,0,8,3,6,11.5
0.931372549019608,"2016-08-09 11:56:59","2016-08-09 11:59:48",1,"10bb97c04c34b95cdc4152944b7a1a4f","10bb97c04c34b95cdc4152944b7a1a4f","10bb97c04c34b95cdc4152944b7a1a4f",3.5,0,0,0,0,0,0,3.5,3.5,3.5,1,1,3.5,3.5,1,6,4,7,1,7,6,5,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,3,6,3,2,7,5,5,0,0,10,6,6,0
0.931372549019608,"2016-08-09 11:55:21","2016-08-09 11:59:54",1,"baab5a3eaf270c165bb8bc591a0ecc7f","baab5a3eaf270c165bb8bc591a0ecc7f","baab5a3eaf270c165bb8bc591a0ecc7f",3.5,3.5,3.5,3.5,0,0,0,3.5,1,3.5,14,1,3.5,3.5,6,6,4,2,5,4,6,3,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,4,4,4,5,7,6,6,1,5,8,2,3,10.5
0.931372549019608,"2016-08-09 11:58:47","2016-08-09 11:59:59",1,"0d443e36af5b524120a5304dc655553f","0d443e36af5b524120a5304dc655553f","0d443e36af5b524120a5304dc655553f",1,1,1,1,3.5,3.5,3.5,3.5,3.5,3.5,14,1,1,1,6,4,4,2,2,2,4,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,2,3,2,3,4,2,2,0,0,3,4,5,13.5
0.931372549019608,"2016-08-09 11:56:34","2016-08-09 12:00:03",1,"d306722298c3ab529369c0b1de13694b","d306722298c3ab529369c0b1de13694b","d306722298c3ab529369c0b1de13694b",14,1,1,3.5,3.5,1,0,3.5,14,14,14,14,14,14,5,6,3,4,2,5,5,7,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,6,6,5,4,7,7,6,2,2,8,4,7,10
0.931372549019608,"2016-08-09 11:44:41","2016-08-09 12:00:06",1,"0e67a60f7cad81141b010c012fb33f18","0e67a60f7cad81141b010c012fb33f18","0e67a60f7cad81141b010c012fb33f18",14,3.5,1,1,3.5,3.5,1,3.5,14,14,3.5,1,0,14,6,4,4,4,4,2,5,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,3,3,3,2,7,5,5,1,0,4,1,3,13.5
0.931372549019608,"2016-08-09 11:57:08","2016-08-09 12:00:12",1,"28e1032946f63d2cc5cb6278188f6cc5","28e1032946f63d2cc5cb6278188f6cc5","28e1032946f63d2cc5cb6278188f6cc5",3.5,3.5,1,3.5,3.5,3.5,3.5,3.5,3.5,14,3.5,3.5,3.5,14,6,6,3,5,1,5,6,6,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,7,7,6,5,7,7,7,0,0,5,5,5,18.5
0.931372549019608,"2016-08-09 11:56:45","2016-08-09 12:00:13",1,"089f271c45be00c439804aab60f26458","089f271c45be00c439804aab60f26458","089f271c45be00c439804aab60f26458",14,14,0,0,1,3.5,14,14,1,14,1,1,0,1,6,5,4,2,7,5,4,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,2,3,1,1,4,3,3,0,0,0,1,2,32.5
0.931372549019608,"2016-08-09 11:56:51","2016-08-09 12:00:14",1,"44b3ab99e47b1b6cc36627aad064c3ca","44b3ab99e47b1b6cc36627aad064c3ca","44b3ab99e47b1b6cc36627aad064c3ca",14,3.5,0,0,0,3.5,0,1,0,1,1,3.5,0,3.5,6,5,4,4,2,4,5,6,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,5,4,3,7,6,6,0,0,8,1,2,7
0.931372549019608,"2016-08-09 11:57:21","2016-08-09 12:00:16",1,"1798e1076515f9890c277b096e50b0b5","1798e1076515f9890c277b096e50b0b5","1798e1076515f9890c277b096e50b0b5",14,3.5,1,1,1,1,0,1,14,14,3.5,3.5,0,14,5,7,4,1,4,5,4,7,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,1,1,1,7,5,4,0,0,5,1,5,7.5
0.931372549019608,"2016-08-09 11:56:59","2016-08-09 12:00:20",1,"627d41011673a9b8685f95102454d80e","627d41011673a9b8685f95102454d80e","627d41011673a9b8685f95102454d80e",14,3.5,3.5,1,3.5,3.5,3.5,3.5,28,28,3.5,3.5,0,3.5,6,4,3,5,3,6,6,5,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,6,7,3,3,7,7,7,0,0,9,3,5,18.5
0.931372549019608,"2016-08-09 11:55:37","2016-08-09 12:00:20",1,"4f0fee1c44a28acadf61afadae4354b2","4f0fee1c44a28acadf61afadae4354b2","4f0fee1c44a28acadf61afadae4354b2",14,3.5,1,3.5,1,1,0,14,28,3.5,14,1,14,14,6,4,4,1,5,2,5,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,4,5,3,2,7,6,5,1,0,2,1,2,10
0.931372549019608,"2016-08-09 11:55:02","2016-08-09 12:00:22",1,"2d2ca367d4760712f18553088e7d8ee5","2d2ca367d4760712f18553088e7d8ee5","2d2ca367d4760712f18553088e7d8ee5",3.5,3.5,3.5,3.5,1,3.5,0,3.5,14,3.5,3.5,1,1,3.5,6,6,3,5,2,6,4,6,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,3,6,2,3,5,6,5,1,3,7,2,5,15
0.931372549019608,"2016-08-09 11:57:08","2016-08-09 12:00:26",1,"178cb7931a34b14de4d702531c2d17fb","178cb7931a34b14de4d702531c2d17fb","178cb7931a34b14de4d702531c2d17fb",14,3.5,3.5,0,1,3.5,0,3.5,14,14,1,3.5,0,3.5,5,6,4,5,1,5,5,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,6,7,6,5,6,7,7,2,0,10,2,4,11.5
0.931372549019608,"2016-08-09 11:55:52","2016-08-09 12:00:28",1,"ad3ea6023a677556c57e258507ab1250","ad3ea6023a677556c57e258507ab1250","ad3ea6023a677556c57e258507ab1250",14,3.5,3.5,3.5,1,3.5,0,1,14,14,1,1,1,3.5,6,4,4,3,4,1,5,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,3,5,2,2,7,4,4,1,0,5,1,2,15
0.931372549019608,"2016-08-09 11:55:50","2016-08-09 12:00:28",1,"5970f457e0ac9e1882c5b626fd167d08","5970f457e0ac9e1882c5b626fd167d08","5970f457e0ac9e1882c5b626fd167d08",14,14,3.5,0,1,1,14,3.5,28,14,1,3.5,0,28,6,4,4,6,1,7,6,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,6,2,2,7,6,7,1,0,8,2,2,33.5
0.931372549019608,"2016-08-09 11:56:24","2016-08-09 12:00:31",1,"baf8af156087e95ce721e78b4b7f5e21","baf8af156087e95ce721e78b4b7f5e21","baf8af156087e95ce721e78b4b7f5e21",14,3.5,3.5,1,3.5,14,1,14,14,14,3.5,3.5,0,14,6,5,4,5,2,5,5,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,2,5,2,2,6,5,3,0,0,6,2,5,26.5
0.931372549019608,"2016-08-09 11:54:20","2016-08-09 12:00:33",1,"8c5a38d18af80c5dfc15602ee50a395b","8c5a38d18af80c5dfc15602ee50a395b","8c5a38d18af80c5dfc15602ee50a395b",3.5,0,0,0,0,0,0,0,14,14,1,3.5,14,14,1,4,4,7,1,7,7,7,NA,NA,NA,NA,NA,NA,"Other (please specify):","I don't purchase meat",6,6,6,4,6,6,6,0,1,9,7,7,0
0.931372549019608,"2016-08-09 11:55:29","2016-08-09 12:00:35",1,"89ca331feaa6b37e13c28c2c1f40c68f","89ca331feaa6b37e13c28c2c1f40c68f","89ca331feaa6b37e13c28c2c1f40c68f",14,3.5,1,3.5,1,1,0,3.5,14,14,1,3.5,14,3.5,4,4,3,5,1,6,7,6,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,5,5,3,3,6,6,6,4,2,10,5,7,10
0.931372549019608,"2016-08-09 11:56:43","2016-08-09 12:00:36",1,"14ec912067454550b3a771a44cee531f","14ec912067454550b3a771a44cee531f","14ec912067454550b3a771a44cee531f",14,3.5,3.5,3.5,1,3.5,1,14,3.5,3.5,1,1,1,14,5,5,3,5,2,5,6,6,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,6,6,5,5,7,6,6,1,0,8,2,6,16
0.931372549019608,"2016-08-09 11:53:17","2016-08-09 12:00:36",1,"bb741154f3e1e411434daedfd04ea2c1","bb741154f3e1e411434daedfd04ea2c1","bb741154f3e1e411434daedfd04ea2c1",14,3.5,3.5,0,1,3.5,0,0,14,14,3.5,3.5,0,14,6,4,4,3,3,4,5,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,2,2,2,2,7,7,6,0,0,5,1,5,11.5
0.931372549019608,"2016-08-09 11:57:47","2016-08-09 12:00:39",1,"e11b3d62cfb016efb638c71da1b7d7f9","e11b3d62cfb016efb638c71da1b7d7f9","e11b3d62cfb016efb638c71da1b7d7f9",14,3.5,3.5,3.5,1,3.5,1,3.5,3.5,3.5,1,1,1,14,6,5,4,4,4,4,5,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,4,3,3,6,7,6,2,0,4,1,3,16
0.931372549019608,"2016-08-09 11:53:46","2016-08-09 12:00:39",1,"672507ded95699206bb345786f806fda","672507ded95699206bb345786f806fda","672507ded95699206bb345786f806fda",14,14,1,3.5,1,3.5,0,3.5,3.5,14,3.5,14,3.5,3.5,4,5,3,5,3,5,3,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,6,6,5,3,7,6,6,0,0,10,1,1,23
0.931372549019608,"2016-08-09 11:54:24","2016-08-09 12:00:44",1,"0486e086a8d633bc0d93ef0473c6408e","0486e086a8d633bc0d93ef0473c6408e","0486e086a8d633bc0d93ef0473c6408e",3.5,28,1,14,1,1,3.5,3.5,1,14,0,1,0,1,5,6,4,6,3,5,2,5,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,5,6,1,1,7,6,6,4,2,6,4,3,48.5
0.931372549019608,"2016-08-09 11:56:10","2016-08-09 12:00:50",1,"63d3da342bd0d7693394bfaf1d59733a","63d3da342bd0d7693394bfaf1d59733a","63d3da342bd0d7693394bfaf1d59733a",3.5,1,0,1,1,1,0,14,14,14,3.5,3.5,3.5,14,2,5,4,4,4,4,5,7,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,4,5,5,4,6,5,6,1,1,10,6,7,4
0.931372549019608,"2016-08-09 11:56:58","2016-08-09 12:00:50",1,"fd0ed268867ed592cf11db11c0e6987a","fd0ed268867ed592cf11db11c0e6987a","fd0ed268867ed592cf11db11c0e6987a",14,3.5,0,1,1,1,1,14,14,14,3.5,3.5,1,3.5,6,4,4,6,2,6,6,6,"Price of the product",NA,NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,6,7,5,5,7,7,7,0,7,7,2,3,7.5
0.931372549019608,"2016-08-09 11:57:12","2016-08-09 12:00:56",1,"63a23d158e802e64e4d4f0013995efa9","63a23d158e802e64e4d4f0013995efa9","63a23d158e802e64e4d4f0013995efa9",14,3.5,3.5,1,0,1,0,3.5,14,14,3.5,3.5,3.5,14,4,5,3,5,1,6,6,6,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,7,7,7,7,7,7,7,3,1,10,5,6,9
0.931372549019608,"2016-08-09 11:56:01","2016-08-09 12:00:56",1,"4b003a333d20219872d5a090e4371318","4b003a333d20219872d5a090e4371318","4b003a333d20219872d5a090e4371318",3.5,3.5,0,3.5,1,1,0,3.5,3.5,14,1,14,0,1,6,4,4,4,4,4,3,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,4,4,4,4,5,4,4,0,0,5,5,5,9
0.931372549019608,"2016-08-09 11:56:47","2016-08-09 12:00:58",1,"54784219799698c4e0e5186616e6ceea","54784219799698c4e0e5186616e6ceea","54784219799698c4e0e5186616e6ceea",3.5,3.5,1,3.5,1,3.5,1,14,3.5,14,3.5,1,3.5,3.5,4,4,3,5,2,5,5,5,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,4,5,3,2,5,4,4,0,0,3,1,4,13.5
0.931372549019608,"2016-08-09 11:57:19","2016-08-09 12:01:03",1,"5cd0c09835a68dd6c92fcf724192eb9e","5cd0c09835a68dd6c92fcf724192eb9e","5cd0c09835a68dd6c92fcf724192eb9e",28,3.5,1,1,0,1,0,3.5,3.5,14,1,3.5,0,14,3,6,3,5,2,7,5,6,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,4,6,3,3,6,5,5,3,1,8,3,7,6.5
0.931372549019608,"2016-08-09 11:57:53","2016-08-09 12:01:03",1,"404828122387965e19b682dca3fa2921","404828122387965e19b682dca3fa2921","404828122387965e19b682dca3fa2921",14,3.5,3.5,0,0,3.5,14,3.5,3.5,3.5,0,1,0,3.5,6,4,4,6,2,6,5,6,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,2,2,1,2,6,5,4,0,1,6,1,5,24.5
0.931372549019608,"2016-08-09 11:57:49","2016-08-09 12:01:06",1,"e1a4deee20af24136d6f99dc076848f7","e1a4deee20af24136d6f99dc076848f7","e1a4deee20af24136d6f99dc076848f7",14,3.5,0,0,0,1,0,3.5,3.5,14,3.5,3.5,3.5,14,5,6,4,6,1,7,6,6,"Price of the product",NA,NA,NA,NA,"The environmental impacts of the product",NA,NA,6,7,5,5,7,5,5,0,3,7,7,7,4.5
0.931372549019608,"2016-08-09 11:58:22","2016-08-09 12:01:08",1,"efe8c63c1e06c6b667ccfefe2680eeef","efe8c63c1e06c6b667ccfefe2680eeef","efe8c63c1e06c6b667ccfefe2680eeef",3.5,14,1,1,3.5,3.5,0,3.5,14,3.5,1,1,0,14,6,6,4,2,5,2,4,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,5,5,5,6,5,5,0,0,6,2,3,23
0.931372549019608,"2016-08-09 11:57:39","2016-08-09 12:01:16",1,"8f27338548b6455ce4eddc2ad6b4b72f","8f27338548b6455ce4eddc2ad6b4b72f","8f27338548b6455ce4eddc2ad6b4b72f",1,14,1,1,3.5,3.5,0,1,28,14,3.5,3.5,0,14,6,4,4,5,2,7,6,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,6,4,5,4,7,6,6,1,1,8,3,5,23
