"approximatePropCompleted","startDate","endDate","finished","MID","mTurkID","mTurkIDrepeat","FFQfreqDairy","FFQfreqChicken","FFQfreqTurkey","FFQfreqFish","FFQfreqPork","FFQfreqBeef","FFQfreqOther","FFQfreqEggs","FFQfreqFruit","FFQfreqVegetables","FFQfreqNuts","FFQfreqBeans","FFQfreqVegMeats","FFQfreqGrains","howOftenEatMeat","everEatenVeg","startVegDiet","endVegDiet","intentChangeFruitVeg","intentChangeMeat","ATDpurchContToSuff","ATDstandOfLive","ATDenviron","ATDreduceTrend","ATDhealthier","CONSIDprice","CONSIDnutrition","CONSIDhormones","CONSIDstandLiving","CONSIDtaste","CONSIDenviron","CONSIDother","CONSIDotherText","feelTherm","goalEliminateMeat","goalReduceMeat","location","female","highestEDU","highestEDUother","yearBorn","income","FFQtotalSumMeat"
0.922330097087379,"2016-06-23 13:36:35","2016-06-23 13:46:57",1,"ad917e8393f51e5a82ce9f476f340d94","ad917e8393f51e5a82ce9f476f340d94","ad917e8393f51e5a82ce9f476f340d94",3.5,0,0,0,0,0,0,3.5,14,14,3.5,3.5,1,3.5,1,1,"01/2014","current",5,4,7,1,7,6,7,NA,NA,NA,"Whether the animals had a good standard of living",NA,"The environmental impacts of the product",NA,NA,10,7,4,"Washington",1,2,NA,1954,1,0
0.922330097087379,"2016-06-23 13:41:21","2016-06-23 13:47:13",1,"b3b6fd24332883f4e4326ad72d61e4b2","b3b6fd24332883f4e4326ad72d61e4b2","b3b6fd24332883f4e4326ad72d61e4b2",3.5,1,1,3.5,0,1,0,3.5,14,14,0,0,0,14,4,1,"10/2009","05/2010",6,5,5,3,5,5,3,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,8,6,6,"Ohio",1,7,NA,1991,3,6.5
0.922330097087379,"2016-06-23 13:34:14","2016-06-23 13:48:22",1,"8002e33a0798fd9c89da1b8c8e99c56c","8002e33a0798fd9c89da1b8c8e99c56c","8002e33a0798fd9c89da1b8c8e99c56c",3.5,14,3.5,3.5,0,3.5,1,3.5,14,14,3.5,3.5,3.5,14,6,1,"05/1976","08/1985",5,2,6,3,5,5,5,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,10,5,6,"Florida",1,2,NA,1954,2,25.5
0.922330097087379,"2016-06-23 13:43:59","2016-06-23 13:48:51",1,"ab49b0b1fcba923b9dfdf61a67d40b5d","ab49b0b1fcba923b9dfdf61a67d40b5d","ab49b0b1fcba923b9dfdf61a67d40b5d",1,1,1,3.5,0,1,3.5,1,14,14,14,14,0,14,4,1,"01/2010","06/2010",5,3,2,6,1,3,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,3,5,"Georgia",0,7,NA,1963,4,10
0.922330097087379,"2016-06-23 13:42:02","2016-06-23 13:48:57",1,"a6c4efb7b4726e2fb765783de4a31c2e","a6c4efb7b4726e2fb765783de4a31c2e","a6c4efb7b4726e2fb765783de4a31c2e",3.5,14,14,3.5,1,14,1,0,1,14,3.5,3.5,3.5,14,6,1,"03/2014","07/2015",5,4,5,2,4,6,3,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,6,6,7,"North Carolina",1,7,NA,1979,2,47.5
0.922330097087379,"2016-06-23 13:40:49","2016-06-23 13:54:13",1,"dcbb3252537c5929f8eb3ff959c49d49","dcbb3252537c5929f8eb3ff959c49d49","dcbb3252537c5929f8eb3ff959c49d49",3.5,3.5,1,14,1,3.5,1,3.5,14,14,14,3.5,3.5,3.5,5,1,"01/04/2015","03/07/2015",6,4,6,3,7,5,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,6,5,3,"Colorado",0,6,NA,1989,6,24
0.922330097087379,"2016-06-23 13:51:44","2016-06-23 13:55:13",1,"9e721a4aa6484b41e68cf555de3dda85","9e721a4aa6484b41e68cf555de3dda85","9e721a4aa6484b41e68cf555de3dda85",3.5,14,3.5,3.5,0,14,0,3.5,3.5,14,3.5,1,0,3.5,6,1,"1/13/15","2/26/15",6,2,5,2,6,5,6,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,8,3,6,"Texas",1,3,NA,1978,5,35
0.922330097087379,"2016-06-23 13:43:49","2016-06-23 13:55:16",1,"95adcd2b532ecec70b05650f3964a248","95adcd2b532ecec70b05650f3964a248","95adcd2b532ecec70b05650f3964a248",0,0,0,0,3.5,0,0,3.5,3.5,14,14,14,0,14,3,1,"01/1974","09/2015",4,4,6,2,6,4,6,NA,NA,NA,NA,NA,NA,"Other (please specify):","The only meat I have is the pepperoni on my pizza",5,7,7,"Texas",0,5,NA,1950,3,3.5
0.922330097087379,"2016-06-23 13:50:52","2016-06-23 13:56:37",1,"7149e197f37f419dda1cd05bffa07aed","7149e197f37f419dda1cd05bffa07aed","7149e197f37f419dda1cd05bffa07aed",3.5,3.5,1,1,1,3.5,3.5,3.5,3.5,14,1,3.5,0,14,6,1,"10/2006","09/2007",5,4,4,2,4,5,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,6,3,5,"Wisconsin",1,5,NA,1993,0,13.5
0.922330097087379,"2016-06-23 13:54:23","2016-06-23 13:59:14",1,"aeb76f10a786ffc19a7f4aa0c210b087","aeb76f10a786ffc19a7f4aa0c210b087","aeb76f10a786ffc19a7f4aa0c210b087",0,3.5,3.5,3.5,1,3.5,3.5,14,14,14,3.5,3.5,0,14,6,1,"04/1995","01/2008",6,4,4,2,5,5,5,NA,NA,NA,"Whether the animals had a good standard of living",NA,"The environmental impacts of the product",NA,NA,8,3,4,"Vermont",1,5,NA,1980,2,18.5
0.922330097087379,"2016-06-23 13:54:48","2016-06-23 14:02:05",1,"90fe34ebb1237e6d69553e00ed27d53b","90fe34ebb1237e6d69553e00ed27d53b","90fe34ebb1237e6d69553e00ed27d53b",1,3.5,1,3.5,14,3.5,1,1,14,14,14,1,0,0,6,1,"1/1/1995","1/6/1998",4,4,4,4,4,5,2,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,1,3,"New York",0,7,NA,1956,9,26.5
0.922330097087379,"2016-06-23 13:57:50","2016-06-23 14:03:13",1,"785ee241bf8ca7436f411ed7f83aa9ce","785ee241bf8ca7436f411ed7f83aa9ce","785ee241bf8ca7436f411ed7f83aa9ce",3.5,3.5,0,1,14,3.5,0,14,14,14,1,1,14,3.5,4,1,"08/01/2011","11/01/2015",6,2,6,2,4,6,6,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,10,7,7,"Nevada",1,3,NA,1973,2,22
0.922330097087379,"2016-06-23 13:56:09","2016-06-23 14:03:35",1,"c701968f9dfcc9761df68073469a1fe6","c701968f9dfcc9761df68073469a1fe6","c701968f9dfcc9761df68073469a1fe6",14,3.5,3.5,3.5,1,1,0,14,14,14,14,3.5,1,14,6,1,"01/14/2015","02/25/2015",6,4,5,3,4,3,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,9,4,4,"Illinois",NA,3,NA,1979,8,12.5
0.922330097087379,"2016-06-23 14:00:30","2016-06-23 14:05:39",1,"2461b8f3a3eacf3b968e24daecd5c127","2461b8f3a3eacf3b968e24daecd5c127","2461b8f3a3eacf3b968e24daecd5c127",1,3.5,3.5,3.5,3.5,3.5,3.5,1,14,28,3.5,3.5,3.5,14,6,1,"10/2015","02/2016",5,2,3,2,5,5,7,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,7,3,7,"Texas",1,5,NA,1975,3,21
0.922330097087379,"2016-06-23 14:08:07","2016-06-23 14:11:28",1,"4802271187dc41641569deba565a99c0","4802271187dc41641569deba565a99c0","4802271187dc41641569deba565a99c0",3.5,3.5,1,1,3.5,1,0,3.5,14,14,14,3.5,1,14,2,1,"10/15/1998","01/01/2006",6,2,6,3,6,6,7,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,7,2,6,"Nevada",1,3,NA,1986,10,10
0.922330097087379,"2016-06-23 14:07:00","2016-06-23 14:11:46",1,"8a632c1af05c9dec5627131f4bfdc44b","8a632c1af05c9dec5627131f4bfdc44b","8a632c1af05c9dec5627131f4bfdc44b",14,3.5,1,0,1,3.5,0,3.5,3.5,3.5,1,3.5,0,14,6,1,"03/2011","03/2012",5,4,5,2,4,5,5,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,9,1,3,"Florida",0,5,NA,1989,0,9
0.922330097087379,"2016-06-23 14:13:42","2016-06-23 14:19:12",1,"5332e2f14aedf7d8f1687be8ed339133","5332e2f14aedf7d8f1687be8ed339133","5332e2f14aedf7d8f1687be8ed339133",3.5,3.5,1,3.5,3.5,3.5,3.5,3.5,14,14,28,14,1,14,5,1,"7/2015","8/2015",4,3,7,2,6,6,5,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,8,2,5,"Maryland",0,5,NA,1990,5,18.5
0.922330097087379,"2016-06-23 14:15:09","2016-06-23 14:21:16",1,"01254bf12c27ad99b95ece628764eec1","01254bf12c27ad99b95ece628764eec1","01254bf12c27ad99b95ece628764eec1",1,3.5,1,1,1,3.5,1,1,14,3.5,1,1,0,14,4,1,"6/22/16","6/22/16",4,4,3,6,3,4,6,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,2,5,"Pennsylvania",1,2,NA,1951,2,11
0.922330097087379,"2016-06-23 14:11:50","2016-06-23 14:21:31",1,"3268444e61032af652a3ed83bebee485","3268444e61032af652a3ed83bebee485","3268444e61032af652a3ed83bebee485",14,14,3.5,3.5,3.5,1,0,1,14,14,3.5,3.5,1,14,6,1,"06/2010","03/2012",4,4,6,1,5,5,7,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,10,1,3,"New Mexico",1,5,NA,1954,10,25.5
0.922330097087379,"2016-06-23 14:12:33","2016-06-23 14:22:26",1,"ac1d16435bc1458a4aa32bd2e8ac9f20","ac1d16435bc1458a4aa32bd2e8ac9f20","ac1d16435bc1458a4aa32bd2e8ac9f20",14,3.5,3.5,3.5,0,0,0,3.5,14,14,14,3.5,3.5,14,5,1,"01/1996","08/1996",5,4,5,2,5,5,6,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,10,5,6,"Colorado",1,5,NA,1963,3,10.5
0.922330097087379,"2016-06-23 14:18:21","2016-06-23 14:22:39",1,"66c31855f87dee26ee69af6f13983983","66c31855f87dee26ee69af6f13983983","66c31855f87dee26ee69af6f13983983",14,3.5,3.5,1,3.5,3.5,1,28,14,14,1,3.5,3.5,14,4,1,"05/2003","10/2003",6,2,6,1,7,7,7,NA,NA,NA,"Whether the animals had a good standard of living",NA,"The environmental impacts of the product",NA,NA,10,2,5,"West Virginia",1,5,NA,1979,5,16
0.922330097087379,"2016-06-23 14:16:29","2016-06-23 14:25:08",1,"99f4a63834df94b7670d9427255c8a64","99f4a63834df94b7670d9427255c8a64","99f4a63834df94b7670d9427255c8a64",1,3.5,1,1,0,0,0,0,3.5,3.5,0,3.5,14,3.5,4,1,"01/01/1991","01/01/1993",6,4,7,1,6,3,7,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,10,6,7,"Florida",1,3,NA,1974,2,5.5
0.922330097087379,"2016-06-23 14:18:30","2016-06-23 14:27:38",1,"62a57f15fa697fccf850cea1b0a23cb6","62a57f15fa697fccf850cea1b0a23cb6","62a57f15fa697fccf850cea1b0a23cb6",14,14,0,1,3.5,3.5,0,3.5,3.5,14,3.5,1,14,14,6,1,"07/1999","11/1999",4,4,2,2,4,5,1,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,0,1,6,"Missouri",1,3,NA,1974,0,22
0.922330097087379,"2016-06-23 14:24:19","2016-06-23 14:27:51",1,"0e83d4754577bb95382d7d55df99912f","0e83d4754577bb95382d7d55df99912f","0e83d4754577bb95382d7d55df99912f",14,14,14,14,3.5,14,28,28,3.5,14,14,3.5,3.5,3.5,6,1,"02/2005","11/2006",4,4,4,2,3,4,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,7,2,5,"Florida",0,3,NA,1989,2,87.5
0.922330097087379,"2016-06-23 14:14:25","2016-06-23 14:30:35",1,"58fce6831e3c882d23ea642b671fd0e2","58fce6831e3c882d23ea642b671fd0e2","58fce6831e3c882d23ea642b671fd0e2",14,3.5,14,3.5,1,3.5,1,14,14,3.5,1,1,0,1,6,1,"03/2006","05/2006",4,5,5,2,6,4,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,1,3,"Virginia",0,5,NA,1988,0,26.5
0.922330097087379,"2016-06-23 14:29:29","2016-06-23 14:33:31",1,"9e2ff899db457ed670be86cfc0ba657d","9e2ff899db457ed670be86cfc0ba657d","9e2ff899db457ed670be86cfc0ba657d",3.5,1,1,3.5,1,3.5,1,1,14,3.5,3.5,1,1,14,4,1,"10/2011","11/2011",5,3,5,1,2,5,5,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,7,2,4,"California",0,5,NA,1969,10,11
0.922330097087379,"2016-06-23 14:33:39","2016-06-23 14:36:52",1,"2e57cf5a69c7990aa4c353d113baa044","2e57cf5a69c7990aa4c353d113baa044","2e57cf5a69c7990aa4c353d113baa044",3.5,3.5,1,1,0,3.5,0,3.5,14,14,3.5,1,14,3.5,6,1,"05/01/2009","07/01/2010",4,4,5,5,5,4,6,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,8,3,5,"California",1,5,NA,1985,5,9
0.922330097087379,"2016-06-23 14:35:39","2016-06-23 14:39:46",1,"20e9ff477fede7c02aa29f561bb494d6","20e9ff477fede7c02aa29f561bb494d6","20e9ff477fede7c02aa29f561bb494d6",3.5,3.5,0,1,0,0,0,3.5,14,14,3.5,1,0,3.5,5,1,"1/1/1990","1/1/2010",4,4,5,3,5,3,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,7,7,7,"Pennsylvania",1,7,NA,1955,5,4.5
0.922330097087379,"2016-06-23 14:39:59","2016-06-23 14:44:18",1,"f0530cb78c42c1003ef04f575453d1d5","f0530cb78c42c1003ef04f575453d1d5","f0530cb78c42c1003ef04f575453d1d5",3.5,3.5,1,3.5,1,3.5,0,3.5,3.5,14,1,1,1,14,5,1,"12/2003","09/2008",6,3,6,1,4,4,6,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,10,3,5,"New Jersey",1,3,NA,1986,2,12.5
0.922330097087379,"2016-06-23 14:39:12","2016-06-23 14:44:56",1,"30937173eecbd6e58aa586c0ea79915c","30937173eecbd6e58aa586c0ea79915c","30937173eecbd6e58aa586c0ea79915c",3.5,3.5,1,3.5,0,1,1,3.5,3.5,14,14,3.5,1,14,4,1,"09/1980","04/2004",5,4,5,2,7,6,7,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,10,3,1,"Pennsylvania",1,6,NA,1955,0,10
0.922330097087379,"2016-06-23 14:45:01","2016-06-23 14:49:18",1,"e1d0eba9eefe5c81db716aa0be3424b7","e1d0eba9eefe5c81db716aa0be3424b7","e1d0eba9eefe5c81db716aa0be3424b7",14,14,0,3.5,0,1,0,0,14,14,1,3.5,1,14,6,1,"05/2014","07/2014",5,3,3,3,5,3,5,NA,"Nutritional content of the product",NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,8,3,7,"Wyoming",0,6,NA,1976,5,18.5
0.922330097087379,"2016-06-23 14:53:40","2016-06-23 14:57:55",1,"4bdd9ea5bc3d87834c4bdccf876ac230","4bdd9ea5bc3d87834c4bdccf876ac230","4bdd9ea5bc3d87834c4bdccf876ac230",14,3.5,3.5,1,0,0,0,1,14,14,3.5,3.5,1,3.5,4,1,"081996","082004",4,4,5,3,6,6,6,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,10,7,7,"Vermont",1,5,NA,1977,2,8
0.922330097087379,"2016-06-23 14:54:46","2016-06-23 14:58:33",1,"33921ca663f4ee20808db6aacdb22b5c","33921ca663f4ee20808db6aacdb22b5c","33921ca663f4ee20808db6aacdb22b5c",14,3.5,0,0,0,3.5,0,3.5,1,14,1,3.5,0,14,5,1,"05/1995","07/2005",5,4,5,1,4,6,4,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,10,4,6,"Nevada",1,2,NA,1990,6,7
0.922330097087379,"2016-06-23 15:03:33","2016-06-23 15:08:17",1,"6fb3161174170497fdfac9b98a78313f","6fb3161174170497fdfac9b98a78313f","6fb3161174170497fdfac9b98a78313f",3.5,3.5,1,3.5,3.5,3.5,14,14,14,14,14,3.5,0,1,6,1,"01/01/2000","02/01/2000",4,4,6,1,5,5,5,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,9,1,3,"Tennessee",0,3,NA,1951,3,29
0.922330097087379,"2016-06-23 15:10:29","2016-06-23 15:11:51",1,"11b836fe6cb3d4556cb1dd18436efcfb","11b836fe6cb3d4556cb1dd18436efcfb","11b836fe6cb3d4556cb1dd18436efcfb",0,3.5,0,0,0,0,0,1,0,28,0,0,28,14,4,1,"01/01/2015","07/01/2015",6,1,1,1,1,1,1,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,1,2,"District of Columbia",1,5,NA,1993,6,3.5
0.922330097087379,"2016-06-23 15:09:41","2016-06-23 15:14:21",1,"63441093165b7f8744b9454ef93cafd3","63441093165b7f8744b9454ef93cafd3","63441093165b7f8744b9454ef93cafd3",1,1,1,1,0,1,0,3.5,14,28,14,3.5,0,14,6,1,"02/10/2016","03/28/2016",5,2,4,3,5,5,5,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,9,6,7,"Oregon",1,6,NA,1974,10,4
0.922330097087379,"2016-06-23 15:13:47","2016-06-23 15:18:08",1,"e43cc6c6735b8c850b9ab9e1111d60d8","e43cc6c6735b8c850b9ab9e1111d60d8","e43cc6c6735b8c850b9ab9e1111d60d8",14,1,1,1,1,1,0,3.5,28,14,14,3.5,1,14,3,1,"08/2015","11/2015",4,4,3,5,4,6,5,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,9,1,3,"Virginia",1,5,NA,1991,1,5
0.922330097087379,"2016-06-23 15:12:48","2016-06-23 15:20:34",1,"6e7e92e2a637fc614764f332ef99fe37","6e7e92e2a637fc614764f332ef99fe37","6e7e92e2a637fc614764f332ef99fe37",3.5,14,1,3.5,1,3.5,1,3.5,3.5,3.5,3.5,1,0,14,6,1,"04/2015","04/2015",5,4,2,4,4,3,4,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,1,3,"Maryland",1,3,NA,1992,5,24
0.922330097087379,"2016-06-23 15:15:30","2016-06-23 15:21:39",1,"9afb5ad54df4352ccc2c8c5a487b4a0a","9afb5ad54df4352ccc2c8c5a487b4a0a","9afb5ad54df4352ccc2c8c5a487b4a0a",14,14,3.5,0,0,3.5,0,1,14,14,0,3.5,0,14,6,1,"01/2000","03/2000",5,4,4,3,1,5,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,6,1,2,"Maine",1,2,NA,1973,4,21
0.922330097087379,"2016-06-23 15:15:20","2016-06-23 15:23:21",1,"20e47cd5fd0194b6a3b4493ce444a416","20e47cd5fd0194b6a3b4493ce444a416","20e47cd5fd0194b6a3b4493ce444a416",14,3.5,3.5,3.5,1,3.5,0,3.5,3.5,28,3.5,3.5,1,14,4,1,"06/2006","09/2006",5,4,4,4,4,5,6,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,9,5,6,"Tennessee",1,5,NA,1952,4,15
0.922330097087379,"2016-06-23 15:20:52","2016-06-23 15:25:16",1,"591a45d180d71a8af001acc116c205ee","591a45d180d71a8af001acc116c205ee","591a45d180d71a8af001acc116c205ee",14,3.5,3.5,1,1,3.5,0,14,14,3.5,1,0,0,3.5,6,1,"11/2015","11/2015",6,5,5,3,5,6,5,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,6,2,5,"Washington",1,3,NA,1980,5,12.5
0.922330097087379,"2016-06-23 15:19:32","2016-06-23 15:26:27",1,"9b8e905738c467cacf870c71c89c3b59","9b8e905738c467cacf870c71c89c3b59","9b8e905738c467cacf870c71c89c3b59",28,3.5,3.5,1,1,0,0,3.5,3.5,14,3.5,3.5,1,28,6,1,"09/1982","12/1995",6,4,5,2,5,4,3,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,7,1,3,"Missouri",1,6,NA,1965,1,9
0.922330097087379,"2016-06-23 15:15:50","2016-06-23 15:26:40",1,"6a3051c6b5130501e93e1bac3e5707a5","6a3051c6b5130501e93e1bac3e5707a5","6a3051c6b5130501e93e1bac3e5707a5",3.5,3.5,1,3.5,1,1,0,3.5,3.5,3.5,1,1,1,3.5,6,1,"1/2009","2/2009",4,4,4,4,4,6,4,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,9,2,6,"Ohio",1,5,NA,1982,0,10
0.922330097087379,"2016-06-23 15:27:30","2016-06-23 15:32:53",1,"f6dc49c195803f0b60d24cc1d498c6cb","f6dc49c195803f0b60d24cc1d498c6cb","f6dc49c195803f0b60d24cc1d498c6cb",3.5,3.5,1,3.5,3.5,3.5,3.5,3.5,3.5,3.5,1,3.5,3.5,3.5,6,1,"10/2012","11/2012",4,4,5,4,4,4,4,NA,NA,NA,"Whether the animals had a good standard of living","How the product tastes",NA,NA,NA,10,1,1,"Ohio",1,3,NA,1994,1,18.5
0.922330097087379,"2016-06-23 15:29:09","2016-06-23 15:34:47",1,"879e98e8d53c6e3e7e472809673c4bfe","879e98e8d53c6e3e7e472809673c4bfe","879e98e8d53c6e3e7e472809673c4bfe",14,3.5,3.5,1,1,3.5,0,1,3.5,3.5,1,3.5,0,1,6,1,"05/04/2016","06/13/2016",4,4,5,3,3,5,4,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,5,1,3,"Indiana",1,5,NA,1966,7,12.5
0.922330097087379,"2016-06-23 15:25:45","2016-06-23 15:36:22",1,"dce4b89201947eef16efd0b43298a40a","dce4b89201947eef16efd0b43298a40a","dce4b89201947eef16efd0b43298a40a",14,3.5,1,3.5,0,1,0,3.5,14,14,14,3.5,0,3.5,5,0,NA,NA,4,4,6,1,6,6,7,"Price of the product",NA,NA,NA,NA,NA,"Other (please specify):","freshness",10,5,7,"Tennessee",1,4,"Associate of Sciences",1958,6,9
0.922330097087379,"2016-06-23 15:53:41","2016-06-23 15:58:14",1,"8dfae464c2c1f4bb996fb7d2538b8ea7","8dfae464c2c1f4bb996fb7d2538b8ea7","8dfae464c2c1f4bb996fb7d2538b8ea7",14,3.5,1,1,1,1,0,3.5,14,14,3.5,14,1,14,5,1,"04/2014","06/2015",6,2,7,1,7,6,6,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,10,7,7,"New Jersey",1,5,NA,1992,3,7.5
0.922330097087379,"2016-06-23 16:12:16","2016-06-23 16:17:15",1,"77dfe873e766ca49bfc12564a0e2a3b0","77dfe873e766ca49bfc12564a0e2a3b0","77dfe873e766ca49bfc12564a0e2a3b0",3.5,3.5,0,1,0,1,0,3.5,3.5,28,1,1,3.5,28,5,1,"08/2012","02/2016",5,4,6,1,7,4,7,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,10,7,7,"Florida",1,3,NA,1995,0,5.5
0.922330097087379,"2016-06-23 16:16:31","2016-06-23 16:24:12",1,"7e4fca227b4d46233accfdb7b8cc8cbd","7e4fca227b4d46233accfdb7b8cc8cbd","7e4fca227b4d46233accfdb7b8cc8cbd",3.5,3.5,1,3.5,1,0,0,3.5,1,3.5,3.5,0,0,0,5,1,"05/1988","01/1989",4,3,6,1,6,6,6,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,NA,"The environmental impacts of the product",NA,NA,5,2,4,"Massachusetts",1,5,NA,1950,2,9
0.922330097087379,"2016-06-23 16:19:22","2016-06-23 16:25:45",1,"7be5bde3d299a764fdb6a3fd1b8a45b8","7be5bde3d299a764fdb6a3fd1b8a45b8","7be5bde3d299a764fdb6a3fd1b8a45b8",14,3.5,3.5,0,3.5,3.5,0,3.5,3.5,3.5,0,0,0,3.5,6,1,"04/1989","02/1990",4,4,5,2,5,5,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,8,2,5,"Wisconsin",1,2,NA,1977,5,14
0.922330097087379,"2016-06-23 16:28:41","2016-06-23 16:33:49",1,"232d009f0ffcf16275bdbafbba0d3d85","232d009f0ffcf16275bdbafbba0d3d85","232d009f0ffcf16275bdbafbba0d3d85",3.5,3.5,1,3.5,1,1,0,1,3.5,14,1,1,0,14,6,1,"07/2015","10/2015",7,1,7,1,7,3,7,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,10,1,7,"California",1,5,NA,1990,2,10
0.922330097087379,"2016-06-23 16:32:25","2016-06-23 16:39:58",1,"33cf69829da723c55185845ea021f1d5","33cf69829da723c55185845ea021f1d5","33cf69829da723c55185845ea021f1d5",1,3.5,3.5,3.5,1,1,1,14,14,14,3.5,14,0,1,6,1,"03/2016","04/2016",4,4,5,5,1,6,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,7,3,6,"New York",0,7,NA,1989,5,13.5
0.922330097087379,"2016-06-23 16:37:01","2016-06-23 16:43:34",1,"056f3c3fc650aec03f473de351f9daf8","056f3c3fc650aec03f473de351f9daf8","056f3c3fc650aec03f473de351f9daf8",14,3.5,3.5,0,1,3.5,0,1,3.5,14,1,3.5,0,14,6,1,"05/2007","12/2010",4,4,6,2,7,4,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,9,2,5,"Texas",0,3,NA,1988,1,11.5
0.922330097087379,"2016-06-23 16:46:11","2016-06-23 16:50:45",1,"63d3da342bd0d7693394bfaf1d59733a","63d3da342bd0d7693394bfaf1d59733a","63d3da342bd0d7693394bfaf1d59733a",14,1,0,1,0,0,1,3.5,14,14,3.5,14,1,14,2,1,"01/05/2015","04/20/2016",5,4,3,2,3,4,6,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,6,6,7,"Illinois",1,3,NA,1992,2,3
0.922330097087379,"2016-06-23 16:34:28","2016-06-23 16:52:47",1,"254e12f2cba30cb4277a7de0d4411be6","254e12f2cba30cb4277a7de0d4411be6","254e12f2cba30cb4277a7de0d4411be6",14,3.5,1,1,3.5,3.5,0,3.5,14,3.5,1,3.5,0,14,5,1,"06/2007","07/2007",6,4,5,3,3,4,2,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,1,2,"New York",NA,5,NA,1982,5,12.5
0.922330097087379,"2016-06-23 16:51:23","2016-06-23 16:55:24",1,"ca9269f8b9c60ee5e3a8c88d59454109","ca9269f8b9c60ee5e3a8c88d59454109","ca9269f8b9c60ee5e3a8c88d59454109",14,1,0,3.5,0,1,3.5,14,14,14,3.5,3.5,3.5,14,6,1,"04/01/2010","05/01/2010",6,4,6,2,6,7,4,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,4,2,6,"Michigan",0,7,NA,1984,5,9
